timestamp,load_kwh,pv_generation_kwh,pv_to_load_kwh,battery_charge_from_pv_kwh,battery_charge_from_grid_kwh,battery_discharge_kwh,battery_soc_percent,grid_import_kwh,grid_export_kwh,tariff_zone,tariff_price_uah_per_kwh,import_cost_uah,export_revenue_uah,net_cost_uah,baseline_cost_without_pv_battery_uah
2025-04-09 14:00:00,101.3536,68.94375544672,68.94375544672,0.0,0.0,0.0,20.0,32.409844553279996,0.0,half_peak,5.28,171.12397924131838,0.0,171.12397924131838,535.147008
2025-04-09 15:00:00,96.3108,52.67727586968,52.67727586968,0.0,0.0,0.0,20.0,43.63352413032,0.0,half_peak,5.28,230.3850074080896,0.0,230.3850074080896,508.521024
2025-04-09 16:00:00,109.2965,38.88503611332481,38.88503611332481,0.0,0.0,0.0,20.0,70.4114638866752,0.0,half_peak,5.28,371.77252932164504,0.0,371.77252932164504,577.08552
2025-04-09 17:00:00,100.1863,22.044077222944,22.044077222944,0.0,0.0,0.0,20.0,78.142222777056,0.0,half_peak,5.28,412.59093626285573,0.0,412.59093626285573,528.9836640000001
2025-04-09 18:00:00,83.9206,0.0,0.0,0.0,0.0,0.0,20.0,83.9206,0.0,half_peak,5.28,443.10076799999996,0.0,443.10076799999996,443.10076799999996
2025-04-09 19:00:00,83.4715,0.0,0.0,0.0,0.0,0.0,20.0,83.4715,0.0,half_peak,5.28,440.72952000000004,0.0,440.72952000000004,440.72952000000004
2025-04-09 20:00:00,78.4842,0.0,0.0,0.0,0.0,0.0,20.0,78.4842,0.0,peak,7.92,621.594864,0.0,621.594864,621.594864
2025-04-09 21:00:00,79.345,0.0,0.0,0.0,0.0,0.0,20.0,79.345,0.0,peak,7.92,628.4123999999999,0.0,628.4123999999999,628.4123999999999
2025-04-09 22:00:00,67.455,0.0,0.0,0.0,0.0,0.0,20.0,67.455,0.0,half_peak,5.28,356.1624,0.0,356.1624,356.1624
2025-04-09 23:00:00,66.15259999999999,0.0,0.0,0.0,19.8,0.0,36.90999999999999,85.95259999999999,0.0,night,2.64,226.914864,0.0,226.914864,174.64286399999997
2025-04-10 00:00:00,53.7692,0.0,0.0,0.0,19.8,0.0,53.81999999999999,73.5692,0.0,night,2.64,194.222688,0.0,194.222688,141.950688
2025-04-10 01:00:00,54.9286,0.921573211776,0.921573211776,0.0,19.8,0.0,70.72999999999999,73.80702678822401,0.0,night,2.64,194.8505507209114,0.0,194.8505507209114,145.011504
2025-04-10 02:00:00,49.4183,1.9288482949120003,1.9288482949120003,0.0,0.0,0.0,70.72,47.489451705088,0.0,night,2.64,125.37215250143232,0.0,125.37215250143232,130.464312
2025-04-10 03:00:00,54.27,2.7941245928960003,2.7941245928960003,0.0,0.0,0.0,70.71000000000001,51.475875407104006,0.0,night,2.64,135.89631107475458,0.0,135.89631107475458,143.27280000000002
2025-04-10 04:00:00,50.421,2.1394728231072,2.1394728231072,0.0,0.0,0.0,70.7,48.2815271768928,0.0,night,2.64,127.463231746997,0.0,127.463231746997,133.11144000000002
2025-04-10 05:00:00,50.0473,0.0,0.0,0.0,0.0,0.0,70.69000000000001,50.0473,0.0,night,2.64,132.124872,0.0,132.124872,132.124872
2025-04-10 06:00:00,69.9669,0.0,0.0,0.0,0.0,0.0,70.68000000000002,69.9669,0.0,night,2.64,184.712616,0.0,184.712616,184.712616
2025-04-10 07:00:00,67.6687,23.406557332480002,23.406557332480002,0.0,0.0,28.770392733888,42.845635653880095,15.491749933631997,0.0,half_peak,5.28,81.79643964957695,0.0,81.79643964957695,357.29073600000004
2025-04-10 08:00:00,102.7251,39.7250396967424,39.7250396967424,0.0,0.0,23.622387266112014,20.0,39.377673037145584,0.0,peak,7.92,311.871170454193,0.0,311.871170454193,813.5827919999999
2025-04-10 09:00:00,100.6413,55.21288681668481,55.21288681668481,0.0,0.0,0.0,20.0,45.42841318331519,0.0,peak,7.92,359.7930324118563,0.0,359.7930324118563,797.079096
2025-04-10 10:00:00,97.1717,64.68841232322559,64.68841232322559,0.0,0.0,0.0,20.0,32.48328767677441,0.0,peak,7.92,257.26763840005333,0.0,257.26763840005333,769.599864
2025-04-10 11:00:00,104.8593,79.9350829691904,79.9350829691904,0.0,0.0,0.0,20.0,24.9242170308096,0.0,half_peak,5.28,131.5998659226747,0.0,131.5998659226747,553.657104
2025-04-10 12:00:00,108.578,78.6413240074336,78.6413240074336,0.0,0.0,0.0,20.0,29.936675992566407,0.0,half_peak,5.28,158.06564924075064,0.0,158.06564924075064,573.2918400000001
2025-04-10 13:00:00,98.4079,75.2863246135616,75.2863246135616,0.0,0.0,0.0,20.0,23.121575386438394,0.0,half_peak,5.28,122.08191804039473,0.0,122.08191804039473,519.593712
2025-04-10 14:00:00,97.4914,66.89489479404482,66.89489479404482,0.0,0.0,0.0,20.0,30.596505205955182,0.0,half_peak,5.28,161.54954748744336,0.0,161.54954748744336,514.754592
2025-04-10 15:00:00,102.9678,54.2551096389792,54.2551096389792,0.0,0.0,0.0,20.0,48.7126903610208,0.0,half_peak,5.28,257.20300510618983,0.0,257.20300510618983,543.669984
2025-04-10 16:00:00,107.5687,37.129203748929584,37.129203748929584,0.0,0.0,0.0,20.0,70.43949625107042,0.0,half_peak,5.28,371.92054020565183,0.0,371.92054020565183,567.9627360000001
2025-04-10 17:00:00,107.4049,18.777328326310403,18.777328326310403,0.0,0.0,0.0,20.0,88.6275716736896,0.0,half_peak,5.28,467.9535784370811,0.0,467.9535784370811,567.097872
2025-04-10 18:00:00,85.6358,0.38295755364160006,0.38295755364160006,0.0,0.0,0.0,20.0,85.2528424463584,0.0,half_peak,5.28,450.1350081167724,0.0,450.1350081167724,452.15702400000004
2025-04-10 19:00:00,84.9196,0.0,0.0,0.0,0.0,0.0,20.0,84.9196,0.0,half_peak,5.28,448.375488,0.0,448.375488,448.375488
2025-04-10 20:00:00,85.2938,0.0,0.0,0.0,0.0,0.0,20.0,85.2938,0.0,peak,7.92,675.5268960000001,0.0,675.5268960000001,675.5268960000001
2025-04-10 21:00:00,84.5785,1.9193173110383999,1.9193173110383999,0.0,0.0,0.0,20.0,82.65918268896161,0.0,peak,7.92,654.660726896576,0.0,654.660726896576,669.86172
2025-04-10 22:00:00,67.9907,0.0,0.0,0.0,0.0,0.0,20.0,67.9907,0.0,half_peak,5.28,358.990896,0.0,358.990896,358.990896
2025-04-10 23:00:00,67.842,1.0513104584639998,1.0513104584639998,0.0,19.8,0.0,36.90999999999999,86.590689541536,0.0,night,2.64,228.59942038965502,0.0,228.59942038965502,179.10288
2025-04-11 00:00:00,53.1479,0.0,0.0,0.0,19.8,0.0,53.81999999999999,72.9479,0.0,night,2.64,192.582456,0.0,192.582456,140.31045600000002
2025-04-11 01:00:00,52.0013,2.6785793081600002,2.6785793081600002,0.0,19.8,0.0,70.72999999999999,69.12272069184,0.0,night,2.64,182.48398262645762,0.0,182.48398262645762,137.283432
2025-04-11 02:00:00,54.5341,2.9151111954048,2.9151111954048,0.0,0.0,0.0,70.72,51.618988804595205,0.0,night,2.64,136.27413044413134,0.0,136.27413044413134,143.97002400000002
2025-04-11 03:00:00,53.1568,0.0,0.0,0.0,0.0,0.0,70.71000000000001,53.1568,0.0,night,2.64,140.333952,0.0,140.333952,140.333952
2025-04-11 04:00:00,50.1097,0.0,0.0,0.0,0.0,0.0,70.7,50.1097,0.0,night,2.64,132.289608,0.0,132.289608,132.289608
2025-04-11 05:00:00,50.278,0.8133556197312001,0.8133556197312001,0.0,0.0,0.0,70.69000000000001,49.4646443802688,0.0,night,2.64,130.58666116390964,0.0,130.58666116390964,132.73392
2025-04-11 06:00:00,67.0458,0.0,0.0,0.0,0.0,0.0,70.68000000000002,67.0458,0.0,night,2.64,177.000912,0.0,177.000912,177.000912
2025-04-11 07:00:00,73.7196,18.681331268992004,18.681331268992004,0.0,0.0,35.774874675155196,36.07147516909557,19.2633940558528,0.0,half_peak,5.28,101.71072061490278,0.0,101.71072061490278,389.239488
2025-04-11 08:00:00,93.6179,42.222309307248004,42.222309307248004,0.0,0.0,16.61790532484482,20.0,34.77768536790718,0.0,peak,7.92,275.4392681138249,0.0,275.4392681138249,741.4537680000001
2025-04-11 09:00:00,102.924,58.078999053129614,58.078999053129614,0.0,0.0,0.0,20.0,44.84500094687039,0.0,peak,7.92,355.1724074992135,0.0,355.1724074992135,815.15808
2025-04-11 10:00:00,101.1076,71.2935935305776,71.2935935305776,0.0,0.0,0.0,20.0,29.81400646942241,0.0,peak,7.92,236.1269312378255,0.0,236.1269312378255,800.772192
2025-04-11 11:00:00,106.7081,79.46391084732801,79.46391084732801,0.0,0.0,0.0,20.0,27.244189152671993,0.0,half_peak,5.28,143.84931872610812,0.0,143.84931872610812,563.418768
2025-04-11 12:00:00,102.7741,79.6594322983424,79.6594322983424,0.0,0.0,0.0,20.0,23.11466770165761,0.0,half_peak,5.28,122.04544546475218,0.0,122.04544546475218,542.6472480000001
2025-04-11 13:00:00,103.4423,73.5371289172352,73.5371289172352,0.0,0.0,0.0,20.0,29.90517108276481,0.0,half_peak,5.28,157.8993033169982,0.0,157.8993033169982,546.175344
2025-04-11 14:00:00,101.3881,67.02175731334721,67.02175731334721,0.0,0.0,0.0,20.0,34.366342686652786,0.0,half_peak,5.28,181.45428938552672,0.0,181.45428938552672,535.329168
2025-04-11 15:00:00,106.2439,59.22775367606721,59.22775367606721,0.0,0.0,0.0,20.0,47.01614632393279,0.0,half_peak,5.28,248.24525259036514,0.0,248.24525259036514,560.967792
2025-04-11 16:00:00,102.3763,37.4562308343104,37.4562308343104,0.0,0.0,0.0,20.0,64.9200691656896,0.0,half_peak,5.28,342.7779651948411,0.0,342.7779651948411,540.546864
2025-04-11 17:00:00,104.5228,22.732632892569605,22.732632892569605,0.0,0.0,0.0,20.0,81.79016710743039,0.0,half_peak,5.28,431.8520823272325,0.0,431.8520823272325,551.880384
2025-04-11 18:00:00,76.5285,3.743766080992,3.743766080992,0.0,0.0,0.0,20.0,72.78473391900799,0.0,half_peak,5.28,384.3033950923622,0.0,384.3033950923622,404.07048
2025-04-11 19:00:00,78.6309,0.0,0.0,0.0,0.0,0.0,20.0,78.6309,0.0,half_peak,5.28,415.171152,0.0,415.171152,415.171152
2025-04-11 20:00:00,82.6309,3.9759812084160004,3.9759812084160004,0.0,0.0,0.0,20.0,78.654918791584,0.0,peak,7.92,622.9469568293453,0.0,622.9469568293453,654.436728
2025-04-11 21:00:00,78.0688,0.0,0.0,0.0,0.0,0.0,20.0,78.0688,0.0,peak,7.92,618.304896,0.0,618.304896,618.304896
2025-04-11 22:00:00,71.9445,0.0,0.0,0.0,0.0,0.0,20.0,71.9445,0.0,half_peak,5.28,379.86696000000006,0.0,379.86696000000006,379.86696000000006
2025-04-11 23:00:00,65.01820000000001,0.0,0.0,0.0,19.8,0.0,36.90999999999999,84.8182,0.0,night,2.64,223.920048,0.0,223.920048,171.64804800000002
2025-04-12 00:00:00,51.268,0.0,0.0,0.0,19.8,0.0,53.81999999999999,71.068,0.0,night,2.64,187.61952,0.0,187.61952,135.34752
2025-04-12 01:00:00,51.824,0.0,0.0,0.0,19.8,0.0,70.72999999999999,71.624,0.0,night,2.64,189.08736,0.0,189.08736,136.81536
2025-04-12 02:00:00,50.4175,0.0,0.0,0.0,0.0,0.0,70.72,50.4175,0.0,night,2.64,133.1022,0.0,133.1022,133.1022
2025-04-12 03:00:00,49.8067,0.0,0.0,0.0,0.0,0.0,70.71000000000001,49.8067,0.0,night,2.64,131.489688,0.0,131.489688,131.489688
2025-04-12 04:00:00,50.8228,0.0,0.0,0.0,0.0,0.0,70.7,50.8228,0.0,night,2.64,134.172192,0.0,134.172192,134.172192
2025-04-12 05:00:00,49.7198,2.4741103645776,2.4741103645776,0.0,0.0,0.0,70.69000000000001,47.2456896354224,0.0,night,2.64,124.72862063751515,0.0,124.72862063751515,131.26027200000001
2025-04-12 06:00:00,53.0803,0.0,0.0,0.0,0.0,0.0,70.68000000000002,53.0803,0.0,night,2.64,140.131992,0.0,140.131992,140.131992
2025-04-12 07:00:00,50.0201,17.452729580652804,17.452729580652804,0.0,0.0,21.16879077257568,50.19728165128079,11.39857964677152,0.0,half_peak,5.28,60.18450053495363,0.0,60.18450053495363,264.106128
2025-04-12 08:00:00,50.3362,37.529417837184,37.529417837184,0.0,0.0,12.806782162815999,37.80161224817053,0.0,0.0,peak,7.92,0.0,0.0,0.0,398.66270399999996
2025-04-12 09:00:00,70.4091,56.980307304200004,56.980307304200004,0.0,0.0,13.428792695799991,24.804385269640562,0.0,0.0,peak,7.92,0.0,0.0,0.0,557.6400719999999
2025-04-12 10:00:00,68.8135,72.1113154393968,68.8135,3.2978154393967998,0.0,0.0,27.612518463306916,0.0,0.0,peak,7.92,0.0,0.0,0.0,545.00292
2025-04-12 11:00:00,66.6068,80.6201671243584,66.6068,14.013367124358396,0.0,0.0,39.57757764230409,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,351.68390400000004
2025-04-12 12:00:00,64.9811,82.49899938492801,64.9811,17.517899384928015,0.0,0.0,54.537418934878936,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,343.100208
2025-04-12 13:00:00,61.0386,77.83102854535679,61.0386,16.792428545356785,0.0,0.0,68.87731241909292,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,322.283808
2025-04-12 14:00:00,72.1006,67.7153962285024,67.7153962285024,0.0,0.0,2.8503824514734406,66.11065627646869,1.53482132002416,0.0,half_peak,5.28,8.103856569727565,0.0,8.103856569727565,380.691168
2025-04-12 15:00:00,70.7423,55.90882255011199,55.90882255011199,0.0,0.0,9.641760342427206,56.775936409517826,5.191717107460802,0.0,half_peak,5.28,27.412266327393034,0.0,27.412266327393034,373.51934400000005
2025-04-12 16:00:00,67.9544,43.9991592842368,43.9991592842368,0.0,0.0,15.570906465246088,41.70703267136879,8.384334250517123,0.0,half_peak,5.28,44.26928484273041,0.0,44.26928484273041,358.7992320000001
2025-04-12 17:00:00,62.5302,17.6253735849408,17.6253735849408,0.0,0.0,0.0,41.69703267136879,44.904826415059205,0.0,half_peak,5.28,237.09748347151262,0.0,237.09748347151262,330.15945600000003
2025-04-12 18:00:00,71.2319,3.8129820139712,3.8129820139712,0.0,0.0,0.0,41.68703267136879,67.4189179860288,0.0,half_peak,5.28,355.9718869662321,0.0,355.9718869662321,376.104432
2025-04-12 19:00:00,51.613,0.78253958552,0.78253958552,0.0,0.0,0.0,41.677032671368785,50.83046041448,0.0,half_peak,5.28,268.38483098845444,0.0,268.38483098845444,272.51664
2025-04-12 20:00:00,52.8769,0.0,0.0,0.0,0.0,22.414051782195322,20.0,30.462848217804677,0.0,peak,7.92,241.26575788501304,0.0,241.26575788501304,418.785048
2025-04-12 21:00:00,49.8519,0.0,0.0,0.0,0.0,0.0,20.0,49.8519,0.0,peak,7.92,394.827048,0.0,394.827048,394.827048
2025-04-12 22:00:00,50.4622,2.9238735621872003,2.9238735621872003,0.0,0.0,0.0,20.0,47.5383264378128,0.0,half_peak,5.28,251.0023635916516,0.0,251.0023635916516,266.440416
2025-04-12 23:00:00,52.5231,0.0,0.0,0.0,19.8,0.0,36.90999999999999,72.3231,0.0,night,2.64,190.932984,0.0,190.932984,138.660984
2025-04-13 00:00:00,52.578,1.5114869815135998,1.5114869815135998,0.0,19.8,0.0,53.81999999999999,70.8665130184864,0.0,night,2.64,187.0875943688041,0.0,187.0875943688041,138.80592000000001
2025-04-13 01:00:00,50.368,0.0,0.0,0.0,19.8,0.0,70.72999999999999,70.168,0.0,night,2.64,185.24352000000002,0.0,185.24352000000002,132.97152
2025-04-13 02:00:00,53.158,2.1126216168848,2.1126216168848,0.0,0.0,0.0,70.72,51.0453783831152,0.0,night,2.64,134.75979893142414,0.0,134.75979893142414,140.33712
2025-04-13 03:00:00,50.6963,0.0,0.0,0.0,0.0,0.0,70.71000000000001,50.6963,0.0,night,2.64,133.838232,0.0,133.838232,133.838232
